"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-06;20;1;2;52.242900770262
"ind";Entinostat;Veliparib (ABT-888);1e-05;3e-07;20;1;13;57.8382070969689
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-07;21;1;2;57.2611521789872
"ind";Entinostat;Veliparib (ABT-888);1e-05;1e-08;21;1;13;54.4565332955311
"ind";Entinostat;DMSO;1e-05;0;21;1;1;52.7854937045777
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-05;1;1;3;60.663845346349
"ind";Entinostat;Erlotinib HCl (OSI-744);0;3e-06;1;1;14;65.5454708765687
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-06;2;1;3;86.8444432495451
"ind";Entinostat;Erlotinib HCl (OSI-744);0;3e-07;2;1;14;87.5107082670877
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-07;3;1;3;91.7202029102045
"ind";Entinostat;Erlotinib HCl (OSI-744);0;1e-08;3;1;14;96.0941863122378
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-05;13;1;3;41.4335696382592
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;3e-06;13;1;14;47.4111351313038
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-06;14;1;3;72.4561984521437
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;3e-07;14;1;14;73.8371219111003
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-07;15;1;3;73.0880014860203
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-07;1e-08;15;1;14;78.0588371158008
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-05;16;1;3;40.6602525012434
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;3e-06;16;1;14;44.1577772264947
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-06;17;1;3;52.6449572463653
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;3e-07;17;1;14;57.818654198435
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-07;18;1;3;55.699364408592
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-06;1e-08;18;1;14;60.9713146757946
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-05;19;1;3;38.5632041334827
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;3e-06;19;1;14;43.0122217836398
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-06;20;1;3;51.102722374504
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;3e-07;20;1;14;58.8512916522566
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-07;21;1;3;53.1374458781879
"ind";Entinostat;Erlotinib HCl (OSI-744);1e-05;1e-08;21;1;14;53.3735471279847
"ind";Entinostat;Vandetanib (ZD6474);0;1e-05;1;1;4;26.4115665171277
"ind";Entinostat;Vandetanib (ZD6474);0;3e-06;1;1;15;75.5049841560419
"ind";Entinostat;Vandetanib (ZD6474);0;1e-06;2;1;4;95.2517007966584
"ind";Entinostat;Vandetanib (ZD6474);0;3e-07;2;1;15;89.133843256633
"ind";Entinostat;Vandetanib (ZD6474);0;1e-07;3;1;4;90.9850139253299
"ind";Entinostat;Vandetanib (ZD6474);0;1e-08;3;1;15;92.0430701472455
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-05;13;1;4;16.251636027682
"ind";Entinostat;Vandetanib (ZD6474);1e-07;3e-06;13;1;15;61.8558389232219
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-06;14;1;4;75.4436369368918
"ind";Entinostat;Vandetanib (ZD6474);1e-07;3e-07;14;1;15;74.7189576349792
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-07;15;1;4;74.1981173002824
"ind";Entinostat;Vandetanib (ZD6474);1e-07;1e-08;15;1;15;77.4380325873495
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-05;16;1;4;16.0294662180906
"ind";Entinostat;Vandetanib (ZD6474);1e-06;3e-06;16;1;15;46.1467958298556
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-06;17;1;4;59.0749279292381
"ind";Entinostat;Vandetanib (ZD6474);1e-06;3e-07;17;1;15;59.763434368863
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-07;18;1;4;58.2722814444215
"ind";Entinostat;Vandetanib (ZD6474);1e-06;1e-08;18;1;15;60.2395474481634
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-05;19;1;4;18.5026634713972
"ind";Entinostat;Vandetanib (ZD6474);1e-05;3e-06;19;1;15;48.360183943893
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-06;20;1;4;54.0014395821546
"ind";Entinostat;Vandetanib (ZD6474);1e-05;3e-07;20;1;15;57.9420818704303
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-07;21;1;4;52.2402122467136
"ind";Entinostat;Vandetanib (ZD6474);1e-05;1e-08;21;1;15;53.1198482695074
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-05;1;1;5;90.5819798042999
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;3e-06;1;1;16;85.0076928435169
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-06;2;1;5;97.6471752782927
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;3e-07;2;1;16;91.1392374125161
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-07;3;1;5;91.4980331006131
"ind";Entinostat;Vatalanib (PTK787) 2HCl;0;1e-08;3;1;16;101.711734061027
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-05;13;1;5;68.7220836546323
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;3e-06;13;1;16;63.6417517930619
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-06;14;1;5;74.8602273268866
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;3e-07;14;1;16;72.9846155350223
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-07;15;1;5;73.3602755981048
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-07;1e-08;15;1;16;74.3875360048296
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-05;16;1;5;51.0694824469964
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;3e-06;16;1;16;51.7616550550964
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-06;17;1;5;58.3688238809326
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;3e-07;17;1;16;59.9352554647296
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-07;18;1;5;57.4327288636222
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-06;1e-08;18;1;16;61.3799702551531
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-05;19;1;5;52.4992881522877
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;3e-06;19;1;16;50.470430518164
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-06;20;1;5;53.0636336862224
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;3e-07;20;1;16;56.8593401141156
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-07;21;1;5;54.4763306052966
"ind";Entinostat;Vatalanib (PTK787) 2HCl;1e-05;1e-08;21;1;16;56.6735875780436
"ind";Entinostat;Alisertib (MLN8237);0;1e-05;1;1;6;48.7979244598206
"ind";Entinostat;Alisertib (MLN8237);0;3e-06;1;1;17;72.3980285790053
"ind";Entinostat;Alisertib (MLN8237);0;1e-06;2;1;6;89.7954644607738
"ind";Entinostat;Alisertib (MLN8237);0;3e-07;2;1;17;89.0263023146966
"ind";Entinostat;Alisertib (MLN8237);0;1e-07;3;1;6;81.2210296311957
"ind";Entinostat;Alisertib (MLN8237);0;1e-08;3;1;17;91.9900329099723
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-05;13;1;6;40.219334639304
"ind";Entinostat;Alisertib (MLN8237);1e-07;3e-06;13;1;17;59.0099145416128
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-06;14;1;6;71.7097665506121
"ind";Entinostat;Alisertib (MLN8237);1e-07;3e-07;14;1;17;74.8445850080595
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-07;15;1;6;65.5295841465099
"ind";Entinostat;Alisertib (MLN8237);1e-07;1e-08;15;1;17;75.6799825979203
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-05;16;1;6;34.4597839649123
"ind";Entinostat;Alisertib (MLN8237);1e-06;3e-06;16;1;17;48.0903539441251
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-06;17;1;6;60.8148914875234
"ind";Entinostat;Alisertib (MLN8237);1e-06;3e-07;17;1;17;62.6924585692411
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-07;18;1;6;57.9611459465008
"ind";Entinostat;Alisertib (MLN8237);1e-06;1e-08;18;1;17;62.6919697467777
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-05;19;1;6;38.9085572038377
"ind";Entinostat;Alisertib (MLN8237);1e-05;3e-06;19;1;17;47.2415137365223
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-06;20;1;6;55.8100826965402
"ind";Entinostat;Alisertib (MLN8237);1e-05;3e-07;20;1;17;56.6581896704481
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-07;21;1;6;52.0669246834569
"ind";Entinostat;Alisertib (MLN8237);1e-05;1e-08;21;1;17;55.0673169634837
"ind";Entinostat;SB525334;0;1e-05;1;1;7;81.9728385798241
"ind";Entinostat;SB525334;0;3e-06;1;1;18;85.5588401709412
"ind";Entinostat;SB525334;0;1e-06;2;1;7;99.016366998129
"ind";Entinostat;SB525334;0;3e-07;2;1;18;101.220956307826
"ind";Entinostat;SB525334;0;1e-07;3;1;7;94.2525476815762
"ind";Entinostat;SB525334;0;1e-08;3;1;18;97.6112468272367
"ind";Entinostat;SB525334;1e-07;1e-05;13;1;7;56.4086458029092
"ind";Entinostat;SB525334;1e-07;3e-06;13;1;18;72.121110653519
"ind";Entinostat;SB525334;1e-07;1e-06;14;1;7;85.9679845727631
"ind";Entinostat;SB525334;1e-07;3e-07;14;1;18;80.8615007094036
"ind";Entinostat;SB525334;1e-07;1e-07;15;1;7;74.4672140663552
"ind";Entinostat;SB525334;1e-07;1e-08;15;1;18;77.5353082575557
"ind";Entinostat;SB525334;1e-06;1e-05;16;1;7;22.3516515477952
"ind";Entinostat;SB525334;1e-06;3e-06;16;1;18;55.9555073793861
"ind";Entinostat;SB525334;1e-06;1e-06;17;1;7;65.5369164834601
"ind";Entinostat;SB525334;1e-06;3e-07;17;1;18;62.8938534241403
"ind";Entinostat;SB525334;1e-06;1e-07;18;1;7;62.1508432798521
"ind";Entinostat;SB525334;1e-06;1e-08;18;1;18;69.1412489169527
"ind";Entinostat;SB525334;1e-05;1e-05;19;1;7;16.3897283735777
"ind";Entinostat;SB525334;1e-05;3e-06;19;1;18;53.8501490297485
"ind";Entinostat;SB525334;1e-05;1e-06;20;1;7;58.8974853750429
"ind";Entinostat;SB525334;1e-05;3e-07;20;1;18;57.6353457746797
"ind";Entinostat;SB525334;1e-05;1e-07;21;1;7;50.9585197478165
"ind";Entinostat;SB525334;1e-05;1e-08;21;1;18;54.7351620996391
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;7.72119521980513
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;3e-06;1;1;19;46.4784618712368
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-06;2;1;8;63.8539007421547
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;3e-07;2;1;19;60.3597977741469
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-07;3;1;8;62.6990576724963
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-08;3;1;19;89.719696978955
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-05;13;1;8;4.72422469702173
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;3e-06;13;1;19;43.1407820915002
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-06;14;1;8;52.1348710058622
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;3e-07;14;1;19;48.9457932549832
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-07;15;1;8;56.2974386924977
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-08;15;1;19;77.4346108301061
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-05;16;1;8;3.9919686469272
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;3e-06;16;1;19;36.3300187096798
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-06;17;1;8;44.6937710575552
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;3e-07;17;1;19;44.9719110391999
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-07;18;1;8;42.7670773182711
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-08;18;1;19;63.2294300452283
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-05;19;1;8;2.9243803869763
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;3e-06;19;1;19;30.8449418484577
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-06;20;1;8;38.893403707474
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;3e-07;20;1;19;39.1336599482093
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-07;21;1;8;40.0885746303586
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-08;21;1;19;50.5752829365521
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-05;1;1;9;24.8820410293135
"ind";Entinostat;CX-4945 (Silmitasertib);0;3e-06;1;1;20;50.6393186792506
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-06;2;1;9;83.0286951006547
"ind";Entinostat;CX-4945 (Silmitasertib);0;3e-07;2;1;20;86.3265358496284
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-07;3;1;9;93.3538475827118
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-08;3;1;20;92.7809476556686
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-05;13;1;9;20.8952050182514
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;3e-06;13;1;20;39.7085151651059
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-06;14;1;9;67.1360991723014
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;3e-07;14;1;20;71.7476502915215
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-07;15;1;9;72.6544159610311
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-08;15;1;20;77.5426405945059
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-05;16;1;9;20.4995032341716
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;3e-06;16;1;20;38.1892549490219
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-06;17;1;9;50.516868652182
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;3e-07;17;1;20;54.9199369907845
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-07;18;1;9;55.9313106674504
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-08;18;1;20;61.3843696573232
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-05;19;1;9;9.75225255501391
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;3e-06;19;1;20;34.5927436749428
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-06;20;1;9;49.2192894232262
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;3e-07;20;1;20;51.2371485519246
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-07;21;1;9;53.773403903003
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-08;21;1;20;57.1812297062299
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-05;1;1;10;70.0331055013302
"ind";Entinostat;MK-8776 (SCH 900776);0;3e-06;1;1;21;67.7415057931572
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-06;2;1;10;85.9591857684228
"ind";Entinostat;MK-8776 (SCH 900776);0;3e-07;2;1;21;83.5558901273749
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-07;3;1;10;82.9837234340267
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-08;3;1;21;92.8909327099218
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-05;13;1;10;52.9592700902977
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;3e-06;13;1;21;63.6867234596899
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-06;14;1;10;70.6873943685208
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;3e-07;14;1;21;74.7411990570615
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-07;15;1;10;72.7108749555477
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-08;15;1;21;82.4462631355761
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-05;16;1;10;53.7316095823867
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;3e-06;16;1;21;56.7779511739682
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-06;17;1;10;60.061616071505
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;3e-07;17;1;21;60.050373154848
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-07;18;1;10;55.1147327424284
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-08;18;1;21;60.5318632812452
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-05;19;1;10;51.2131962512205
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;3e-06;19;1;21;53.2970464124708
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-06;20;1;10;52.220414936948
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;3e-07;20;1;21;54.0148821998966
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-07;21;1;10;55.2384048256554
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-08;21;1;21;54.673814880489
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;89.02972407194
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;3e-06;1;1;22;90.5704924764113
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-06;2;1;11;100.861427386034
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;3e-07;2;1;22;100.074423220045
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-07;3;1;11;89.8873630838832
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-08;3;1;22;94.5091794748336
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-05;13;1;11;71.857390934543
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;3e-06;13;1;22;75.0266713756564
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-06;14;1;11;94.0636177994924
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;3e-07;14;1;22;79.4182523863702
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-07;15;1;11;76.9167034301894
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-08;15;1;22;77.7386584023082
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-05;16;1;11;51.3048504630982
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;3e-06;16;1;22;58.7420398316984
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-06;17;1;11;64.2764877617186
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;3e-07;17;1;22;63.6070453981642
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-07;18;1;11;58.4775868790274
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-08;18;1;22;61.9836659973872
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-05;19;1;11;48.7959691699672
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;3e-06;19;1;22;60.6714220945309
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-06;20;1;11;58.5142485637785
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;3e-07;20;1;22;56.4993223698602
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-07;21;1;11;55.2005210847459
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-08;21;1;22;55.3791856950994
"ind";Entinostat;Losmapimod (GW856553X);0;1e-05;1;1;12;78.1768877406992
"ind";Entinostat;Losmapimod (GW856553X);0;3e-06;1;1;23;78.2697640087353
"ind";Entinostat;Losmapimod (GW856553X);0;1e-06;2;1;12;91.8296991419944
"ind";Entinostat;Losmapimod (GW856553X);0;3e-07;2;1;23;91.2480004106109
"ind";Entinostat;Losmapimod (GW856553X);0;1e-07;3;1;12;87.0426607584325
"ind";Entinostat;Losmapimod (GW856553X);0;1e-08;3;1;23;89.733872830392
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-05;13;1;12;66.0540906496817
"ind";Entinostat;Losmapimod (GW856553X);1e-07;3e-06;13;1;23;64.1085772455587
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-06;14;1;12;79.7430749132646
"ind";Entinostat;Losmapimod (GW856553X);1e-07;3e-07;14;1;23;77.5218656398136
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-07;15;1;12;73.7601323731231
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-08;15;1;23;76.7947422255842
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-05;16;1;12;53.0702327894776
"ind";Entinostat;Losmapimod (GW856553X);1e-06;3e-06;16;1;23;55.2811767911983
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-06;17;1;12;63.0456327990096
"ind";Entinostat;Losmapimod (GW856553X);1e-06;3e-07;17;1;23;64.1256860317759
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-07;18;1;12;55.9374209482423
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-08;18;1;23;63.7659126987522
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-05;19;1;12;49.5502222309124
"ind";Entinostat;Losmapimod (GW856553X);1e-05;3e-06;19;1;23;55.9215342181835
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-06;20;1;12;54.8378148169421
"ind";Entinostat;Losmapimod (GW856553X);1e-05;3e-07;20;1;23;56.5921986378962
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-07;21;1;12;53.7932012127685
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-08;21;1;23;56.5538260745234
"ind";Entinostat;Axitinib;0;1e-05;1;2;2;54.7994422535693
"ind";Entinostat;Axitinib;0;3e-06;1;2;13;52.4215653806155
"ind";Entinostat;Axitinib;0;1e-06;2;2;2;74.5791544104618
"ind";Entinostat;Axitinib;0;3e-07;2;2;13;82.9876340137335
"ind";Entinostat;Axitinib;0;1e-07;3;2;2;90.6535922951803
"ind";Entinostat;Axitinib;0;1e-08;3;2;13;92.7120236883366
"ind";Entinostat;Axitinib;1e-07;1e-05;13;2;2;45.1662179683805
"ind";Entinostat;Axitinib;1e-07;3e-06;13;2;13;49.8452265875426
"ind";Entinostat;Axitinib;1e-07;1e-06;14;2;2;60.3827724299242
"ind";Entinostat;Axitinib;1e-07;3e-07;14;2;13;68.390417613251
"ind";Entinostat;Axitinib;1e-07;1e-07;15;2;2;69.4426079656065
"ind";Entinostat;Axitinib;1e-07;1e-08;15;2;13;72.6272863143153
"ind";Entinostat;Axitinib;1e-06;1e-05;16;2;2;41.3942194299597
"ind";Entinostat;Axitinib;1e-06;3e-06;16;2;13;44.6795952061181
"ind";Entinostat;Axitinib;1e-06;1e-06;17;2;2;51.723038080492
"ind";Entinostat;Axitinib;1e-06;3e-07;17;2;13;54.4039848807212
"ind";Entinostat;Axitinib;1e-06;1e-07;18;2;2;54.5804497899897
"ind";Entinostat;Axitinib;1e-06;1e-08;18;2;13;58.9940278115541
"ind";Entinostat;Axitinib;1e-05;1e-05;19;2;2;35.6884392265362
"ind";Entinostat;Axitinib;1e-05;3e-06;19;2;13;41.541599402659
"ind";Entinostat;Axitinib;1e-05;1e-06;20;2;2;45.7261641001451
"ind";Entinostat;Axitinib;1e-05;3e-07;20;2;13;50.3142517411245
"ind";Entinostat;Axitinib;1e-05;1e-07;21;2;2;50.0170476834092
"ind";Entinostat;Axitinib;1e-05;1e-08;21;2;13;50.6591159890162
"ind";Entinostat;Gefitinib (ZD1839);0;1e-05;1;2;3;77.4473202141531
"ind";Entinostat;Gefitinib (ZD1839);0;3e-06;1;2;14;81.0580073396693
"ind";Entinostat;Gefitinib (ZD1839);0;1e-06;2;2;3;98.0506982217861
"ind";Entinostat;Gefitinib (ZD1839);0;3e-07;2;2;14;90.7738426211638
"ind";Entinostat;Gefitinib (ZD1839);0;1e-07;3;2;3;96.4852442829158
"ind";Entinostat;Gefitinib (ZD1839);0;1e-08;3;2;14;90.9630169144793
"ind";Entinostat;Gefitinib (ZD1839);1e-07;1e-05;13;2;3;57.2552863094271
"ind";Entinostat;Gefitinib (ZD1839);1e-07;3e-06;13;2;14;68.1570048870026
